ist_no,station,il,ilce,basin,enlem,boylam,veri_zamani,sicaklik_c,qc_flag,source,date_inferred
17427,BOZCAADA LİMAN GİRİŞİ GÜNEY MENDİREK FENERİ,Çanakkale,Bozcaada,Ege,39.8341,26.0748,2024-07-26T15:24:00.000Z,23.6,,mgm,0
17428,AYVACIK/GÜLPINAR ANA MENDİREK FENERİ,Çanakkale,Ayvacık,Ege,39.5658,26.0967,2024-07-26T15:24:00.000Z,23.5,,mgm,0
17430,GÖKÇEADA KALEKÖY ANA MENDİREK FENERİ,Çanakkale,Gökçeada,Ege,40.2317,25.8914,2024-07-26T15:24:00.000Z,27.6,,mgm,0
17431,BİGA/KARABİGA BAR. (B) NOKTASI GÜNEY MEN. FENERİ,Çanakkale,Biga,Marmara,40.399583,27.305591,2024-07-26T15:24:00.000Z,28.4,,mgm,0
17432,EZİNE/GEYİKLİ ODUNLUK İSKELE FENERİ,Çanakkale,Ezine,Ege,39.818998,26.160008,2024-07-26T15:24:00.000Z,21.0,,mgm,0
17433,GÖKÇEADA UĞURLU LİMAN FENERİ,Çanakkale,Gökçeada,Ege,40.1153,25.6989,2024-07-26T15:24:00.000Z,27.0,,mgm,0
17434,EZİNE YENİKÖY BAL.BAR. ANA MENDİREK FENERİ,Çanakkale,Ezine,Ege,39.9447,26.1611,2024-07-26T15:24:00.000Z,22.4,,mgm,0
17436,ENEZ TALİ MENDİREK FENERİ,Edirne,Enez,Ege,40.698218,26.051263,2024-07-26T15:24:00.000Z,27.5,,mgm,0
17437,TUZLA AYDINLI LİMAN FENERİ,İstanbul,Tuzla,Marmara,40.850611,29.271174,2024-07-26T15:24:00.000Z,26.5,,mgm,0
17438,SİLİVRİ ANA MENDİREK FENERİ,İstanbul,Silivri,Marmara,41.072866,28.238398,2024-07-26T15:24:00.000Z,27.5,,mgm,0
17442,KONAK/İZMİR PASAPORT MENDİREK FENERİ,İzmir,Konak,Ege,38.429236,27.131698,2024-07-26T15:24:00.000Z,30.1,,mgm,0
17447,VİZE/MİDYE KIYIKÖY BATI MENDİREK FENERİ (ANA),Kırklareli,Vize,Karadeniz,41.630847,28.101353,2024-07-26T15:24:00.000Z,26.1,,mgm,0
17451,MARMARA EREĞLİSİ BAL.BAR.ANA MENDİREK FENERİ,Tekirdağ,Marmaraereğlisi,Marmara,40.970825,27.959676,2024-07-26T15:24:00.000Z,27.5,,mgm,0
17452,YALOVA SAMANLIDERE TALİ (DOĞU) MENDİREK FENERİ,Yalova,Merkez,Marmara,40.660597,29.246969,2024-07-26T15:24:00.000Z,29.6,,mgm,0
17453,ZONGULDAK GÜNEY MENDİREK FENERİ,Zonguldak,Merkez,Karadeniz,41.458611,31.779166,2024-07-26T15:24:00.000Z,27.3,,mgm,0
17454,FATİH/KUMKAPI FENERİ,İstanbul,Fatih,Marmara,41.000994,28.965432,2024-07-26T15:24:00.000Z,31.7,,mgm,0
17467,HOPA ANA MENDİREK FENERİ,Artvin,Hopa,Karadeniz,41.420291,41.429843,2024-07-26T15:24:00.000Z,27.1,,mgm,0
17470,İNCEBURUN (YILDIZADASI) MARMARİS FENERİ,Muğla,Marmaris,Akdeniz,36.813936,28.265907,2024-07-26T15:24:00.000Z,26.8,,mgm,0
17474,FİNİKE BALIKÇI BARINAĞI ANA MENDİREK FENER,Antalya,Finike,Akdeniz,36.2953,30.1533,2024-07-26T15:24:00.000Z,29.4,,mgm,0
17475,KEMER SIĞLIK FENERİ,Antalya,Kemer,Akdeniz,36.612395,30.574242,2024-07-26T15:24:00.000Z,30.6,,mgm,0
17477,ALANYA YENİ YAT LİMAN ANA MENDİREK FENERİ,Antalya,Alanya,Akdeniz,36.557404,31.951419,2024-07-26T15:24:00.000Z,31.2,,mgm,0
17482,VAN LİMAN,Van,Tuşba,Van Gölü,38.51486,43.307362,2024-07-26T15:24:00.000Z,24.0,,mgm,0
17492,DİDİM MARİNA FENERİ,Aydın,Didim,Ege,37.3369,27.264,2024-07-26T15:24:00.000Z,28.5,,mgm,0
17386,BODRUM KARAADA SIĞLIK IŞIKLI ŞAMANDIRA,Muğla,Bodrum,Ege,37.0081,27.4142,2024-07-26T15:25:00.000Z,24.4,,mgm,0
17450,BODRUM YALIKAVAK GEMİTAŞI FENERİ,Muğla,Bodrum,Ege,37.150133,27.263333,2024-07-26T15:25:00.000Z,23.3,,mgm,0
17465,ARAKLI BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Trabzon,Araklı,Karadeniz,40.945081,40.053776,2024-07-26T15:25:00.000Z,24.8,,mgm,0
17466,ÇAYELİ BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Rize,Çayeli,Karadeniz,41.090095,40.722557,2024-07-26T15:25:00.000Z,22.3,,mgm,0
17480,KARATAŞ BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Adana,Karataş,Akdeniz,36.557986,35.383499,2024-07-26T15:25:00.000Z,31.6,,mgm,0
17484,ADİLCEVAZ LİMAN,Bitlis,Adilcevaz,Van Gölü,38.797236,42.729931,2024-07-26T15:25:00.000Z,24.0,,mgm,0
17489,MUDANYA/GÜZELYALI BALIKÇI BARINAĞI,Bursa,Mudanya,Marmara,40.35612,28.934036,2024-07-26T15:25:00.000Z,25.2,,mgm,0
17460,ÜNYE BALIKÇI BARINAĞI ANA MENDİREK FENERİ,Ordu,Ünye,Karadeniz,41.116448,37.348722,2024-07-26T15:26:00.000Z,26.8,,mgm,0
17015,AKÇAKOCA,Düzce,Akçakoca,Karadeniz,41.089528,31.143039,2024-08-21T06:00:00.000Z,23.0,,turkiye.gov.tr,1
17024,İNEBOLU,Kastamonu,İnebolu,Karadeniz,41.978937,33.762945,2024-08-21T06:00:00.000Z,21.6,,turkiye.gov.tr,1
17026,SİNOP,Sinop,Merkez,Karadeniz,42.029821,35.154286,2024-08-21T06:00:00.000Z,28.0,,turkiye.gov.tr,1
17030,SAMSUN BÖLGE,Samsun,Atakum,Karadeniz,41.344286,36.255794,2024-08-21T06:00:00.000Z,28.0,,turkiye.gov.tr,1
17033,ORDU,Ordu,Altınordu,Karadeniz,40.983833,37.885833,2024-08-21T06:00:00.000Z,27.1,,turkiye.gov.tr,1
17034,GİRESUN,Giresun,Merkez,Karadeniz,40.922667,38.387833,2024-08-21T06:00:00.000Z,26.6,,turkiye.gov.tr,1
17038,TRABZON HAVALİMANI,Trabzon,Ortahisar,Karadeniz,40.999133,39.779248,2024-08-21T06:00:00.000Z,25.1,,turkiye.gov.tr,1
17040,RİZE,Rize,Merkez,Karadeniz,41.04,40.501333,2024-08-21T06:00:00.000Z,24.7,,turkiye.gov.tr,1
17042,HOPA,Artvin,Hopa,Karadeniz,41.4065,41.433,2024-08-21T06:00:00.000Z,27.2,,turkiye.gov.tr,1
17044,RİZE ARTVİN HAVALİMANI,Rize,Pazar,Karadeniz,41.177687,40.835223,2024-08-21T06:00:00.000Z,26.0,,turkiye.gov.tr,1
17056,TEKİRDAĞ,Tekirdağ,Süleymanpaşa,Marmara,40.957959,27.496181,2024-08-21T06:00:00.000Z,25.5,,turkiye.gov.tr,1
17112,ÇANAKKALE,Çanakkale,Merkez,Marmara,40.141428,26.399616,2024-08-21T06:00:00.000Z,26.0,,turkiye.gov.tr,1
17175,AYVALIK,Balıkesir,Ayvalık,Ege,39.311292,26.686445,2024-08-21T06:00:00.000Z,26.4,,turkiye.gov.tr,1
17180,DİKİLİ,İzmir,Dikili,Ege,39.073861,26.888093,2024-08-21T06:00:00.000Z,27.5,,turkiye.gov.tr,1
17220,İZMİR BÖLGE,İzmir,Konak,Ege,38.3945,27.0821,2024-08-21T06:00:00.000Z,28.8,,turkiye.gov.tr,1
17221,ÇEŞME,İzmir,Çeşme,Ege,38.303858,26.372882,2024-08-21T06:00:00.000Z,27.5,,turkiye.gov.tr,1
17232,KUŞADASI,Aydın,Kuşadası,Ege,37.859636,27.265115,2024-08-21T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17290,BODRUM,Muğla,Bodrum,Ege,37.032611,27.439801,2024-08-21T06:00:00.000Z,26.6,,turkiye.gov.tr,1
17296,FETHİYE,Muğla,Fethiye,Akdeniz,36.626611,29.123804,2024-08-21T06:00:00.000Z,31.0,,turkiye.gov.tr,1
17297,DATÇA,Muğla,Datça,Ege,36.707945,27.691918,2024-08-21T06:00:00.000Z,26.4,,turkiye.gov.tr,1
17298,MARMARİS,Muğla,Marmaris,Akdeniz,36.83926,28.244995,2024-08-21T06:00:00.000Z,28.2,,turkiye.gov.tr,1
17302,ANTALYA BÖLGE,Antalya,Muratpaşa,Akdeniz,36.885073,30.682793,2024-08-21T06:00:00.000Z,30.5,,turkiye.gov.tr,1
17310,ALANYA,Antalya,Alanya,Akdeniz,36.54999,31.979822,2024-08-21T06:00:00.000Z,30.4,,turkiye.gov.tr,1
17320,ANAMUR,Mersin,Anamur,Akdeniz,36.068614,32.864876,2024-08-21T06:00:00.000Z,29.6,,turkiye.gov.tr,1
17340,MERSİN,Mersin,Yenişehir,Akdeniz,36.780904,34.603125,2024-08-21T06:00:00.000Z,31.6,,turkiye.gov.tr,1
17370,İSKENDERUN,Hatay,İskenderun,Akdeniz,36.592358,36.158158,2024-08-21T06:00:00.000Z,32.0,,turkiye.gov.tr,1
17375,FİNİKE,Antalya,Finike,Akdeniz,36.3024,30.1458,2024-08-21T06:00:00.000Z,29.6,,turkiye.gov.tr,1
17380,KAŞ,Antalya,Kaş,Akdeniz,36.200579,29.649995,2024-08-21T06:00:00.000Z,29.9,,turkiye.gov.tr,1
17381,KUŞADASI 3. NOLU ŞAMANDIRA,Aydın,Kuşadası,Ege,37.8458,27.2194,2024-08-21T06:00:00.000Z,26.8,,turkiye.gov.tr,1
17385,MERSİN GÜNEY MENDİREK İSTİKAMET FENERİ,Mersin,Akdeniz,Akdeniz,36.784036,34.635222,2024-08-21T06:00:00.000Z,32.0,,turkiye.gov.tr,1
17386,BODRUM KARAADA SIĞLIK IŞIKLI ŞAMANDIRA,Muğla,Bodrum,Ege,37.0081,27.4142,2024-08-21T06:00:00.000Z,26.9,,turkiye.gov.tr,1
17387,GİRESUN PALAMUT KAYALIĞI MAHMUZ FENERİ,Giresun,Merkez,Karadeniz,40.9182,38.3783,2024-08-21T06:00:00.000Z,28.3,,turkiye.gov.tr,1
17391,SAMSUN ŞAMANDIRA,Samsun,Çarşamba,Karadeniz,41.436283,36.557767,2024-08-21T06:00:00.000Z,28.0,,turkiye.gov.tr,1
17421,AYVALIK KANAL SANCAK A FENERİ,Balıkesir,Ayvalık,Ege,39.323394,26.640546,2024-08-21T06:00:00.000Z,26.2,,turkiye.gov.tr,1
17422,BANDIRMA KUZEY MENDİREK FENERİ,Balıkesir,Bandırma,Marmara,40.358554,27.958451,2024-08-21T06:00:00.000Z,26.4,,turkiye.gov.tr,1
17423,MARMARA BARINAK ANA MENDİREK FENERİ,Balıkesir,Marmara,Marmara,40.583839,27.560849,2024-08-21T06:00:00.000Z,26.5,,turkiye.gov.tr,1
17424,MARMARA/SARAYLAR KÖYÜ BARINAK (SANDAL BASENİ) FENERİ,Balıkesir,Marmara,Marmara,40.657488,27.662533,2024-08-21T06:00:00.000Z,26.2,,turkiye.gov.tr,1
17426,BARTIN GÜNEY MENDİREK FENERİ,Bartın,Merkez,Karadeniz,41.6864,32.2261,2024-08-21T06:00:00.000Z,26.2,,turkiye.gov.tr,1
17427,BOZCAADA LİMAN GİRİŞİ GÜNEY MENDİREK FENERİ,Çanakkale,Bozcaada,Ege,39.8341,26.0748,2024-08-21T06:00:00.000Z,25.1,,turkiye.gov.tr,1
17428,AYVACIK/GÜLPINAR ANA MENDİREK FENERİ,Çanakkale,Ayvacık,Ege,39.5658,26.0967,2024-08-21T06:00:00.000Z,24.8,,turkiye.gov.tr,1
17429,ECEABAT/KABATEPE GÜNEY MENDİREK FENERİ,Çanakkale,Eceabat,Ege,40.2019,26.2669,2024-08-21T06:00:00.000Z,25.8,,turkiye.gov.tr,1
17430,GÖKÇEADA KALEKÖY ANA MENDİREK FENERİ,Çanakkale,Gökçeada,Ege,40.2317,25.8914,2024-08-21T06:00:00.000Z,27.2,,turkiye.gov.tr,1
17431,BİGA/KARABİGA BAR. (B) NOKTASI GÜNEY MEN. FENERİ,Çanakkale,Biga,Marmara,40.399583,27.305591,2024-08-21T06:00:00.000Z,27.5,,turkiye.gov.tr,1
17432,EZİNE/GEYİKLİ ODUNLUK İSKELE FENERİ,Çanakkale,Ezine,Ege,39.818998,26.160008,2024-08-21T06:00:00.000Z,22.3,,turkiye.gov.tr,1
17433,GÖKÇEADA UĞURLU LİMAN FENERİ,Çanakkale,Gökçeada,Ege,40.1153,25.6989,2024-08-21T06:00:00.000Z,26.7,,turkiye.gov.tr,1
17434,EZİNE YENİKÖY BAL.BAR. ANA MENDİREK FENERİ,Çanakkale,Ezine,Ege,39.9447,26.1611,2024-08-21T06:00:00.000Z,22.6,,turkiye.gov.tr,1
17436,ENEZ TALİ MENDİREK FENERİ,Edirne,Enez,Ege,40.698218,26.051263,2024-08-21T06:00:00.000Z,26.4,,turkiye.gov.tr,1
17437,TUZLA AYDINLI LİMAN FENERİ,İstanbul,Tuzla,Marmara,40.850611,29.271174,2024-08-21T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17438,SİLİVRİ ANA MENDİREK FENERİ,İstanbul,Silivri,Marmara,41.072866,28.238398,2024-08-21T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17439,FOÇA/AZAPLAR (VENEDİK) KAYALIĞI FENERİ,İzmir,Foça,Ege,38.616562,26.744274,2024-08-21T06:00:00.000Z,26.6,,turkiye.gov.tr,1
17442,KONAK/İZMİR PASAPORT MENDİREK FENERİ,İzmir,Konak,Ege,38.429236,27.131698,2024-08-21T06:00:00.000Z,28.9,,turkiye.gov.tr,1
17445,CİDE KUZEY MENDİREK FENERİ,Kastamonu,Cide,Karadeniz,41.9006,32.9778,2024-08-21T06:00:00.000Z,24.3,,turkiye.gov.tr,1
17447,VİZE/MİDYE KIYIKÖY BATI MENDİREK FENERİ (ANA),Kırklareli,Vize,Karadeniz,41.630847,28.101353,2024-08-21T06:00:00.000Z,25.1,,turkiye.gov.tr,1
17450,BODRUM YALIKAVAK GEMİTAŞI FENERİ,Muğla,Bodrum,Ege,37.150133,27.263333,2024-08-21T06:00:00.000Z,23.9,,turkiye.gov.tr,1
17451,MARMARA EREĞLİSİ BAL.BAR.ANA MENDİREK FENERİ,Tekirdağ,Marmaraereğlisi,Marmara,40.970825,27.959676,2024-08-21T06:00:00.000Z,23.8,,turkiye.gov.tr,1
17452,YALOVA SAMANLIDERE TALİ (DOĞU) MENDİREK FENERİ,Yalova,Merkez,Marmara,40.660597,29.246969,2024-08-21T06:00:00.000Z,28.7,,turkiye.gov.tr,1
17453,ZONGULDAK GÜNEY MENDİREK FENERİ,Zonguldak,Merkez,Karadeniz,41.458611,31.779166,2024-08-21T06:00:00.000Z,25.6,,turkiye.gov.tr,1
17454,FATİH/KUMKAPI FENERİ,İstanbul,Fatih,Marmara,41.000994,28.965432,2024-08-21T06:00:00.000Z,21.8,,turkiye.gov.tr,1
17460,ÜNYE BALIKÇI BARINAĞI ANA MENDİREK FENERİ,Ordu,Ünye,Karadeniz,41.116448,37.348722,2024-08-21T06:00:00.000Z,26.9,,turkiye.gov.tr,1
17464,TRABZON LİMANI ANA MENDİREK FENERİ,Trabzon,Ortahisar,Karadeniz,41.006776,39.750108,2024-08-21T06:00:00.000Z,26.5,,turkiye.gov.tr,1
17465,ARAKLI BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Trabzon,Araklı,Karadeniz,40.945081,40.053776,2024-08-21T06:00:00.000Z,25.3,,turkiye.gov.tr,1
17466,ÇAYELİ BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Rize,Çayeli,Karadeniz,41.090095,40.722557,2024-08-21T06:00:00.000Z,22.6,,turkiye.gov.tr,1
17467,HOPA ANA MENDİREK FENERİ,Artvin,Hopa,Karadeniz,41.420291,41.429843,2024-08-21T06:00:00.000Z,28.2,,turkiye.gov.tr,1
17470,İNCEBURUN (YILDIZADASI) MARMARİS FENERİ,Muğla,Marmaris,Akdeniz,36.813936,28.265907,2024-08-21T06:00:00.000Z,27.4,,turkiye.gov.tr,1
17475,KEMER SIĞLIK FENERİ,Antalya,Kemer,Akdeniz,36.612395,30.574242,2024-08-21T06:00:00.000Z,30.3,,turkiye.gov.tr,1
17477,ALANYA YENİ YAT LİMAN ANA MENDİREK FENERİ,Antalya,Alanya,Akdeniz,36.557404,31.951419,2024-08-21T06:00:00.000Z,30.7,,turkiye.gov.tr,1
17479,SİLİFKE/TAŞUCU SEKA ANA MENDİREK FENERİ,Mersin,Silifke,Akdeniz,36.309162,33.889845,2024-08-21T06:00:00.000Z,29.6,,turkiye.gov.tr,1
17480,KARATAŞ BALIKÇI BARINAĞI TALİ MENDİREK FENERİ,Adana,Karataş,Akdeniz,36.557986,35.383499,2024-08-21T06:00:00.000Z,32.3,,turkiye.gov.tr,1
17482,VAN LİMAN,Van,Tuşba,Van Gölü,38.51486,43.307362,2024-08-21T06:00:00.000Z,25.3,,turkiye.gov.tr,1
17483,TATVAN LİMAN,Bitlis,Tatvan,Van Gölü,38.512592,42.302103,2024-08-21T06:00:00.000Z,27.4,,turkiye.gov.tr,1
17484,ADİLCEVAZ LİMAN,Bitlis,Adilcevaz,Van Gölü,38.797236,42.729931,2024-08-21T06:00:00.000Z,23.2,,turkiye.gov.tr,1
17489,MUDANYA/GÜZELYALI BALIKÇI BARINAĞI,Bursa,Mudanya,Marmara,40.35612,28.934036,2024-08-21T06:00:00.000Z,24.1,,turkiye.gov.tr,1
17490,ERDEMLİ DENİZ BİLİMLERİ ENSTİTÜSÜ,Mersin,Erdemli,Akdeniz,36.563333,34.255,2024-08-21T06:00:00.000Z,32.3,,turkiye.gov.tr,1
17491,GEVAŞ AKDAMAR FENERİ,Van,Gevaş,Van Gölü,38.309988,43.041398,2024-08-21T06:00:00.000Z,25.6,,turkiye.gov.tr,1
17492,DİDİM MARİNA FENERİ,Aydın,Didim,Ege,37.3369,27.264,2024-08-21T06:00:00.000Z,29.4,,turkiye.gov.tr,1
17494,İSTANBUL HAVALİMANI LİMAN FENERİ,İstanbul,Arnavutköy,Karadeniz,41.313998,28.788586,2024-08-21T06:00:00.000Z,27.5,,turkiye.gov.tr,1
17015,AKÇAKOCA,Düzce,Akçakoca,Karadeniz,41.089528,31.143039,2024-09-07T06:00:00.000Z,26.0,,turkiye.gov.tr,1
17026,SİNOP,Sinop,Merkez,Karadeniz,42.029821,35.154286,2024-09-07T06:00:00.000Z,26.2,,turkiye.gov.tr,1
17030,SAMSUN BÖLGE,Samsun,Atakum,Karadeniz,41.344286,36.255794,2024-09-07T06:00:00.000Z,26.8,,turkiye.gov.tr,1
17034,GİRESUN,Giresun,Merkez,Karadeniz,40.922667,38.387833,2024-09-07T06:00:00.000Z,25.4,,turkiye.gov.tr,1
17038,TRABZON HAVALİMANI,Trabzon,Ortahisar,Karadeniz,40.999133,39.779248,2024-09-07T06:00:00.000Z,25.1,,turkiye.gov.tr,1
17040,RİZE,Rize,Merkez,Karadeniz,41.04,40.501333,2024-09-07T06:00:00.000Z,24.6,,turkiye.gov.tr,1
17042,HOPA,Artvin,Hopa,Karadeniz,41.4065,41.433,2024-09-07T06:00:00.000Z,27.1,,turkiye.gov.tr,1
17044,RİZE ARTVİN HAVALİMANI,Rize,Pazar,Karadeniz,41.177687,40.835223,2024-09-07T06:00:00.000Z,26.0,,turkiye.gov.tr,1
17056,TEKİRDAĞ,Tekirdağ,Süleymanpaşa,Marmara,40.957959,27.496181,2024-09-07T06:00:00.000Z,25.7,,turkiye.gov.tr,1
17112,ÇANAKKALE,Çanakkale,Merkez,Marmara,40.141428,26.399616,2024-09-07T06:00:00.000Z,25.6,,turkiye.gov.tr,1
17175,AYVALIK,Balıkesir,Ayvalık,Ege,39.311292,26.686445,2024-09-07T06:00:00.000Z,25.5,,turkiye.gov.tr,1
17180,DİKİLİ,İzmir,Dikili,Ege,39.073861,26.888093,2024-09-07T06:00:00.000Z,26.0,,turkiye.gov.tr,1
17220,İZMİR BÖLGE,İzmir,Konak,Ege,38.3945,27.0821,2024-09-07T06:00:00.000Z,28.0,,turkiye.gov.tr,1
17221,ÇEŞME,İzmir,Çeşme,Ege,38.303858,26.372882,2024-09-07T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17232,KUŞADASI,Aydın,Kuşadası,Ege,37.859636,27.265115,2024-09-07T06:00:00.000Z,26.1,,turkiye.gov.tr,1
17290,BODRUM,Muğla,Bodrum,Ege,37.032611,27.439801,2024-09-07T06:00:00.000Z,25.7,,turkiye.gov.tr,1
17296,FETHİYE,Muğla,Fethiye,Akdeniz,36.626611,29.123804,2024-09-07T06:00:00.000Z,29.8,,turkiye.gov.tr,1
17297,DATÇA,Muğla,Datça,Ege,36.707945,27.691918,2024-09-07T06:00:00.000Z,25.0,,turkiye.gov.tr,1
17298,MARMARİS,Muğla,Marmaris,Akdeniz,36.83926,28.244995,2024-09-07T06:00:00.000Z,27.5,,turkiye.gov.tr,1
17302,ANTALYA BÖLGE,Antalya,Muratpaşa,Akdeniz,36.885073,30.682793,2024-09-07T06:00:00.000Z,30.6,,turkiye.gov.tr,1
17310,ALANYA,Antalya,Alanya,Akdeniz,36.54999,31.979822,2024-09-07T06:00:00.000Z,29.5,,turkiye.gov.tr,1
17320,ANAMUR,Mersin,Anamur,Akdeniz,36.068614,32.864876,2024-09-07T06:00:00.000Z,29.6,,turkiye.gov.tr,1
17340,MERSİN,Mersin,Yenişehir,Akdeniz,36.780904,34.603125,2024-09-07T06:00:00.000Z,30.5,,turkiye.gov.tr,1
17370,İSKENDERUN,Hatay,İskenderun,Akdeniz,36.592358,36.158158,2024-09-07T06:00:00.000Z,30.5,,turkiye.gov.tr,1
17380,KAŞ,Antalya,Kaş,Akdeniz,36.200579,29.649995,2024-09-07T06:00:00.000Z,29.7,,turkiye.gov.tr,1
17381,KUŞADASI 3. NOLU ŞAMANDIRA,Aydın,Kuşadası,Ege,37.8458,27.2194,2024-09-07T06:00:00.000Z,26.5,,turkiye.gov.tr,1
17383,NARLIDERE/İZMİR KÖRFEZİ A NOKTASI IŞIKLI ŞAMANDIRA,İzmir,Narlıdere,Ege,38.421203,26.917843,2024-09-07T06:00:00.000Z,29.2,,turkiye.gov.tr,1
17384,URLA/KUBİLAY SIĞLIĞI IŞIKLI ŞAMANDIRA,İzmir,Urla,Ege,38.4467,26.7175,2024-09-07T06:00:00.000Z,25.7,,turkiye.gov.tr,1
17386,BODRUM KARAADA SIĞLIK IŞIKLI ŞAMANDIRA,Muğla,Bodrum,Ege,37.0081,27.4142,2024-09-07T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17387,GİRESUN PALAMUT KAYALIĞI MAHMUZ FENERİ,Giresun,Merkez,Karadeniz,40.9182,38.3783,2024-09-07T06:00:00.000Z,27.2,,turkiye.gov.tr,1
17421,AYVALIK KANAL SANCAK A FENERİ,Balıkesir,Ayvalık,Ege,39.323394,26.640546,2024-09-07T06:00:00.000Z,25.8,,turkiye.gov.tr,1
17422,BANDIRMA KUZEY MENDİREK FENERİ,Balıkesir,Bandırma,Marmara,40.358554,27.958451,2024-09-07T06:00:00.000Z,26.7,,turkiye.gov.tr,1
17423,MARMARA BARINAK ANA MENDİREK FENERİ,Balıkesir,Marmara,Marmara,40.583839,27.560849,2024-09-07T06:00:00.000Z,27.0,,turkiye.gov.tr,1
17424,MARMARA/SARAYLAR KÖYÜ BARINAK (SANDAL BASENİ) FENERİ,Balıkesir,Marmara,Marmara,40.657488,27.662533,2024-09-07T06:00:00.000Z,27.0,,turkiye.gov.tr,1
17426,BARTIN GÜNEY MENDİREK FENERİ,Bartın,Merkez,Karadeniz,41.6864,32.2261,2024-09-07T06:00:00.000Z,27.1,,turkiye.gov.tr,1
17427,BOZCAADA LİMAN GİRİŞİ GÜNEY MENDİREK FENERİ,Çanakkale,Bozcaada,Ege,39.8341,26.0748,2024-09-07T06:00:00.000Z,24.9,,turkiye.gov.tr,1
17428,AYVACIK/GÜLPINAR ANA MENDİREK FENERİ,Çanakkale,Ayvacık,Ege,39.5658,26.0967,2024-09-07T06:00:00.000Z,24.6,,turkiye.gov.tr,1
17429,ECEABAT/KABATEPE GÜNEY MENDİREK FENERİ,Çanakkale,Eceabat,Ege,40.2019,26.2669,2024-09-07T06:00:00.000Z,26.5,,turkiye.gov.tr,1
17430,GÖKÇEADA KALEKÖY ANA MENDİREK FENERİ,Çanakkale,Gökçeada,Ege,40.2317,25.8914,2024-09-07T06:00:00.000Z,26.8,,turkiye.gov.tr,1
17431,BİGA/KARABİGA BAR. (B) NOKTASI GÜNEY MEN. FENERİ,Çanakkale,Biga,Marmara,40.399583,27.305591,2024-09-07T06:00:00.000Z,27.3,,turkiye.gov.tr,1
17432,EZİNE/GEYİKLİ ODUNLUK İSKELE FENERİ,Çanakkale,Ezine,Ege,39.818998,26.160008,2024-09-07T06:00:00.000Z,23.6,,turkiye.gov.tr,1
17433,GÖKÇEADA UĞURLU LİMAN FENERİ,Çanakkale,Gökçeada,Ege,40.1153,25.6989,2024-09-07T06:00:00.000Z,26.6,,turkiye.gov.tr,1
17434,EZİNE YENİKÖY BAL.BAR. ANA MENDİREK FENERİ,Çanakkale,Ezine,Ege,39.9447,26.1611,2024-09-07T06:00:00.000Z,23.8,,turkiye.gov.tr,1
17436,ENEZ TALİ MENDİREK FENERİ,Edirne,Enez,Ege,40.698218,26.051263,2024-09-07T06:00:00.000Z,26.7,,turkiye.gov.tr,1
17437,TUZLA AYDINLI LİMAN FENERİ,İstanbul,Tuzla,Marmara,40.850611,29.271174,2024-09-07T06:00:00.000Z,27.3,,turkiye.gov.tr,1
17438,SİLİVRİ ANA MENDİREK FENERİ,İstanbul,Silivri,Marmara,41.072866,28.238398,2024-09-07T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17439,FOÇA/AZAPLAR (VENEDİK) KAYALIĞI FENERİ,İzmir,Foça,Ege,38.616562,26.744274,2024-09-07T06:00:00.000Z,26.2,,turkiye.gov.tr,1
17442,KONAK/İZMİR PASAPORT MENDİREK FENERİ,İzmir,Konak,Ege,38.429236,27.131698,2024-09-07T06:00:00.000Z,28.2,,turkiye.gov.tr,1
17443,ÇEŞME/KALE YERİ SIĞ.(DÖKÜNTÜTAŞI) FENERİ,İzmir,Çeşme,Ege,38.329226,26.267881,2024-09-07T06:00:00.000Z,26.3,,turkiye.gov.tr,1
17445,CİDE KUZEY MENDİREK FENERİ,Kastamonu,Cide,Karadeniz,41.9006,32.9778,2024-09-07T06:00:00.000Z,24.9,,turkiye.gov.tr,1
17447,VİZE/MİDYE KIYIKÖY BATI MENDİREK FENERİ (ANA),Kırklareli,Vize,Karadeniz,41.630847,28.101353,2024-09-07T06:00:00.000Z,24.4,,turkiye.gov.tr,1
17448,TUZLA İTÜ GÜNEY MENDİREK FENERİ,İstanbul,Tuzla,Marmara,40.811828,29.297373,2024-09-07T06:00:00.000Z,25.4,,turkiye.gov.tr,1
17449,KANDIRA/KEFKEN ADASI DOĞU MENDİREK FENERİ,Kocaeli,Kandıra,Karadeniz,41.211869,30.260694,2024-09-07T06:00:00.000Z,27.0,,turkiye.gov.tr,1
17450,BODRUM YALIKAVAK GEMİTAŞI FENERİ,Muğla,Bodrum,Ege,37.150133,27.263333,2024-09-07T06:00:00.000Z,23.0,,turkiye.gov.tr,1
17452,YALOVA SAMANLIDERE TALİ (DOĞU) MENDİREK FENERİ,Yalova,Merkez,Marmara,40.660597,29.246969,2024-09-07T06:00:00.000Z,28.3,,turkiye.gov.tr,1
